교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
강원특별자치도교육청,속초양양교육지원청,인구초등학교병설유치원,공립(병설),강호진,강호진,19810301,19810301,강원특별자치도 양양군 해송천로 10,033-670-3309,033-671-1425,http://www.ingu.es.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,37.9680847799,128.7583988114
강원특별자치도교육청,속초양양교육지원청,조산초등학교병설유치원,공립(병설),길미경,길미경,19810301,19810301,강원특별자치도 양양군 동해대로 3020,033-670-9800,033-672-4868,http://josan.gwe.es.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,9,0,38.1137134493,128.6324007718
강원특별자치도교육청,속초양양교육지원청,청대초등학교병설유치원,공립(병설),김인,김인,19970301,19970401,강원특별자치도 속초시 소평로 175,033-639-9082,033-632-0900,https://cheongdae.gwe.es.kr,0800시0800분~1900시1900분,1,1,2,0,1,78,14,20,40,0,4,14,20,40,0,4,38.1914641233091,128.576819901973
강원특별자치도교육청,속초양양교육지원청,청호초등학교병설유치원,공립(병설),이종우,이종우,20190308,20190308,강원특별자치도 속초시 청호로 60,033-630-4808,033-631-8919, ,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,9,0,38.1962511762468,128.598336821649
강원특별자치도교육청,속초양양교육지원청,한남초등학교병설유치원,공립(병설),이준일,이준일,19840301,19840602,강원도 양양군 서면 남대천로 218,033-672-3367,033-672-8680,https://yyhannam.gwe.es.kr/main.do,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,38.0562940431,128.6076170367
강원특별자치도교육청,속초양양교육지원청,현북초등학교병설유치원,공립(병설),정순문,정순문,19810219,19810219,강원특별자치도 양양군 송이로 222,033-672-8718,033-672-0447,http://hyonbuk.es.kr ,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,38.0157287272,128.6973882748
강원특별자치도교육청,속초양양교육지원청,현성초등학교병설유치원,공립(병설),최성윤,최성윤,19860901,19860901,강원특별자치도 양양군 어성전길 114,033-673-8795,033-673-8274,http://hyunsung.es.kr,1230시1230분~1630시1630분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,37.9520398655104,128.665231049774
강원특별자치도교육청,속초양양교육지원청,회룡초등학교병설유치원,공립(병설),김종범,김종범,19840602,19840602,강원특별자치도 양양군 강현면 회룡1길 161,033-671-8475,033-671-3611,http://www.hoe-ryong.es.kr,0800시0800분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,38.135395546,128.57701976
강원특별자치도교육청,양구교육지원청,도촌초등학교병설유치원,공립(병설), 이동근,이동근,20200301,20200301,강원특별자치도 양구군 정중앙로 259,033-482-0803,033-481-2968,http://www.dochon.gwe.es.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,9,0,38.0800980146,128.0213746003
강원특별자치도교육청,양구교육지원청,방산초등학교병설유치원,공립(병설),박수진,박수진,19820206,19820206,강원특별자치도 양구군 평화로 5121-7,033-481-5907,033-481-1958,https://bangsan.gwe.es.kr/main.do,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,38.2092162721,127.9450622963
강원특별자치도교육청,양구교육지원청,비봉초등학교병설유치원,공립(병설),김윤주,김윤주,19820302,19820302,강원특별자치도 양구군 관공서로 56,033-482-1476,033-481-2751,http://esbibong.gwe.es.kr,0900시0900분~1700시1700분,0,0,1,1,0,36,0,0,22,14,0,0,0,10,4,0,38.1097781055237,127.988291184399
강원특별자치도교육청,양구교육지원청,양구초등학교병설유치원,공립(병설),양화선,양화선,19810430,19810430,강원특별자치도 양구군 양구새싹로 48,033-482-1265,033-481-8633,http://yanggu.gwe.es.kr,0900시0900분~1700시1700분,0,1,1,0,0,42,0,20,22,0,0,0,5,15,0,0,38.1019596777,127.9906582697
강원특별자치도교육청,양구교육지원청,용하초등학교병설유치원,공립(병설),장백용,장백용,19810430,19810430,강원특별자치도 양구군 정중앙로 624-7,033-481-4052,033-481-0594,https://yongha.gwe.es.kr/main.do,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,38.1090575407,128.0349647701
강원특별자치도교육청,양구교육지원청,원당초등학교병설유치원,공립(병설),장미숙,장미숙,19870303,19870303,강원특별자치도 양구군 동면 원당길52번길 9-17,033-481-0330,033-481-3415,https://yg-wondang.gwe.es.kr/,0840시0840분~1640시1640분,0,0,0,1,1,20,0,0,0,16,4,0,0,0,2,3,38.1881641036,128.044081966
강원특별자치도교육청,양구교육지원청,임당초등학교병설유치원,공립(병설),김영호,김영호,19970301,19970303,강원특별자치도 양구군 동면 금강산로 1673,033-481-0006,033-481-2847,http://imdang.gwe.es.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,16,0,38.2010969147,128.042162393
강원특별자치도교육청,양구교육지원청,죽리초등학교병설유치원,공립(병설),권유신,권유신,19820220,19820220,강원도 양구군 국토정중앙면 춘양로 2726,033-482-0635,033-482-1634,https://ygcr.gwe.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,18,0,0,0,6,0,0,0,0,6,0,38.0703234387,127.993648176
강원특별자치도교육청,양구교육지원청,한전초등학교병설유치원,공립(병설),정연길,정연길,19870310,19870310,강원특별자치도 양구군 금강산로 858,033-481-2973,033-481-1264,http://hanjon.gwe.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,38.1494203978,128.0170774719
강원특별자치도교육청,양구교육지원청,해안초등학교병설유치원,공립(병설),김영철,김영철,19870216,19870302,강원특별자치도 양구군 펀치볼로 1341-33,033-481-9968,033-481-1493, ,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,38.2901630507,128.1382008173
강원특별자치도교육청,영월교육지원청,구래초등학교병설유치원,공립(병설),김지안,김지안,20000315,20000315,강원도 영월군 상동읍 교촌길 20,033-378-2903,033-378-3465, ,1240시1240분~1640시1640분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,37.142206524,128.8392569911
강원특별자치도교육청,영월교육지원청,내성초등학교병설유치원,공립(병설),엄주열,엄주열,19870301,19870301,강원특별자치도 영월군 내성안길 9,033-374-0662,033-374-6200,https://ynaesung.gwe.es.kr/main.do,0800시0800분~1900시1900분,1,0,0,1,1,36,14,0,0,18,4,6,0,0,2,4,37.1903442472348,128.474690435564
강원특별자치도교육청,영월교육지원청,녹전초등학교병설유치원,공립(병설),전관표,전관표,19810301,19810302,강원특별자치도 영월군 산솔면 유전길 3-2,033-378-4006,033-378-4086,http://nokjeon.gwe.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,37.147957177,128.6815358812
강원특별자치도교육청,영월교육지원청,마차초등학교병설유치원,공립(병설),김창수,김창수,19850901,19850901,강원도 영월군 북면 밤재로 221,033-372-3035,033-372-2749,https://macha.gwe.es.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,37.2574412889,128.4536990189
강원특별자치도교육청,영월교육지원청,무릉초등학교병설유치원,공립(병설),김용인,김용인,19810302,19810302,강원특별자치도 영월군 중방안길 68,033-372-8068,033-372-8140,https://mreduh.gwe.es.kr/main.do,1240시1240분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,37.2897837364,128.2677103922
강원특별자치도교육청,영월교육지원청,보덕유치원,사립(사인),박민규,한혜주,19950120,19950306,강원특별자치도 영월군 보덕사길 34,033-374-7215,033-375-3170,https://www.boduk.gwe.kg.kr,0900시0900분~1700시1700분,1,1,1,0,0,78,24,26,28,0,0,17,17,22,0,0,37.1979209339142,128.457484988318
강원특별자치도교육청,영월교육지원청,봉래초등학교병설유치원,공립(병설),정중옥,정중옥,19820310,19820310,강원특별자치도 영월군 중앙로 168-17,033-373-3245,033-374-4410,www.bongraeedu.es.kr  ,0820시0820분~1800시1800분,1,1,1,0,0,56,14,20,22,0,0,3,4,5,0,0,37.1769695539,128.4755695671
강원특별자치도교육청,영월교육지원청,신천초등학교병설유치원,공립(병설),최근철,최근철,19810320,19810320,강원특별자치도 영월군 신천길 4,033-372-3727,033-372-5729,http://ywsc.gwe.es.kr,1300시1300분~1650시1650분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,37.236175053,128.3288107038
강원특별자치도교육청,영월교육지원청,쌍룡초등학교병설유치원,공립(병설),이희성,이희성,19940310,19940310,강원특별자치도 영월군 무동길 50,033-372-5030,033-372-3556,http://www.ssy.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,6,0,37.1779204155529,128.319201291366
강원특별자치도교육청,영월교육지원청,연당초등학교병설유치원,공립(병설),원봉희,원봉희,19810301,19810301,강원특별자치도 영월군 연당로 17,033-372-4010,033-372-3436,http://www.yeondang.es.kr/,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,37.1863820526,128.402050738
강원특별자치도교육청,영월교육지원청,영월유치원,사립(사인),전규택,이미정,19560406,19560406,강원특별자치도 영월군 하송로 112,033-374-4746,033-375-4746,http://cafe.daum.net/0333744746 ,0900시0900분~1800시1800분,1,1,1,0,0,78,24,26,28,0,0,9,7,11,0,0,37.1794328997714,128.459358146332
강원특별자치도교육청,영월교육지원청,옥동초등학교병설유치원,공립(병설),박수원,박수원,19810302,19810302,강원특별자치도 영월군 영월동로 1679,033-372-9051, ,https://okdongedu.gwe.es.kr/main.do,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,37.1301416717,128.5700157333
강원특별자치도교육청,영월교육지원청,주천초등학교병설유치원,공립(병설),정성규,정성규,19810301,19810301,강원특별자치도 영월군 주천로89번길 14,033-372-3687, , ,1250시1250분~1650시1650분,0,0,1,1,0,36,0,0,22,14,0,0,0,6,5,0,37.2727898913,128.2678739108
강원특별자치도교육청,영월교육지원청,청령포초등학교병설유치원,공립(병설),안연미,안연미,19810302,19810302,강원특별자치도 영월군 청령포로 191,033-373-0768,033-373-4774,https://cheongryeongpo.gwe.es.kr/main.do,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,6,0,37.1806916947,128.4415467781
강원특별자치도교육청,원주교육지원청,고산초등학교병설유치원,공립(병설),윤용준,윤용준,20210301,20210301,강원도 원주시 호저면 호저로 873,033-737-0762,033-731-3712,http://gosan731.gwe.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,4,0,37.4465406088,127.9276931537
강원특별자치도교육청,원주교육지원청,교동초등학교병설유치원,공립(병설),정용순,정용순,19810310,19810310,강원특별자치도 원주시 명륜로 9,033-764-1093,033-764-1074,https://wjgd.gwe.es.kr,0840시0840분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,37.3392866555,127.947754183
강원특별자치도교육청,원주교육지원청,구곡초등학교병설유치원,공립(병설),이승률,이승률,20070301,20070301,강원특별자치도 원주시 늘품로 64,033-766-9724,033-766-9723,https://gugok.gwe.es.kr,1300시1300분~1700시1700분,0,0,1,1,0,42,0,0,22,14,0,0,0,9,8,0,37.3248843835,127.9524781417
강원특별자치도교육청,원주교육지원청,국립강릉원주대학교부설유치원,국립,정재연,양유진,19970227,19970331,강원특별자치도 원주시 남원로 150,033-760-8241,033-760-8249,http://gwnuchild.ac.kr,1300시1300분~1700시1700분,1,1,1,0,1,56,13,20,20,0,3,13,20,20,0,3,37.3040967278,127.9224453578
강원특별자치도교육청,원주교육지원청,그린나래유치원,사립(사인),김정선,김영분,20170221,20170302,강원특별자치도 원주시 양지뜰1길 21,033-733-7171,033-732-7123,http://www.gnkg.kr,0800시0800분~1900시1900분,3,2,2,0,0,168,48,52,56,0,0,44,30,31,0,0,37.328066833,127.9833716269
강원특별자치도교육청,원주교육지원청,금빛유치원,사립(사인),권현교,권현교,20120214,20120302,강원특별자치도 원주시 입춘내길 32,033-745-4004,033-745-4020,http://www.goldkids.kr.,0800시0800분~1900시1900분,2,2,1,0,0,166,44,52,56,0,0,17,25,23,0,0,37.3358625567938,127.968406904036
강원특별자치도교육청,원주교육지원청,나영유치원,사립(사인),김춘식,나영란,19981106,19981106,강원특별자치도 원주시 현충로 234-23,033-742-9375,033-744-0520,https://nayoung.gwe.kg.kr,0900시0900분~1700시1700분,2,2,2,0,0,132,36,48,48,0,0,27,38,33,0,0,37.3735836896067,127.953803934848
강원특별자치도교육청,원주교육지원청,남원주초등학교병설유치원,공립(병설),이광식,이광식,19990301,19990301,강원특별자치도 원주시 늘품로 28,033-766-0931,033-763-6431,http://namwonjuie.gwe.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,8,0,37.3225558667908,127.951596230312
강원특별자치도교육청,원주교육지원청,단계초등학교병설유치원,공립(병설),이삼미,이삼미,19820312,19820312,강원특별자치도 원주시 북원로 2387,033-746-3441,033-742-0206,http://dan-gye.gwe.es.kr,0900시0900분~1700시1700분,0,0,1,1,0,36,0,0,22,14,0,0,0,8,14,0,37.3591620034835,127.936210753779
강원특별자치도교육청,원주교육지원청,단관초등학교병설유치원,공립(병설),김창영,김창영,20040820,20050311,강원특별자치도 원주시 단관초교길 14,033-765-1404,033-765-1406,http:// www.dan-gwan.es.kr,0900시0900분~1700시1700분,0,0,1,1,0,38,0,0,22,14,0,0,0,10,9,0,37.3175466093,127.963549721
강원특별자치도교육청,원주교육지원청,단구초등학교병설유치원,공립(병설),박부기,박부기,19810301,19810301,강원특별자치도 원주시 단구초교길 5,033-813-0438,033-765-0495,https://dangu.gwe.es.kr/,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,37.3228701087,127.9633420094
강원특별자치도교육청,원주교육지원청,도담유치원,사립(사인),홍기춘,홍기춘,20120301,20120301,강원특별자치도 원주시 무실새골길 49,033-742-7600,033-742-0056,http://dodampreschool.co.kr,0830시0830분~1830시1830분,3,2,3,0,0,216,72,52,84,0,0,60,45,69,0,0,37.3308487563899,127.935202658913
강원특별자치도교육청,원주교육지원청,동화나라유치원,사립(사인),이혜숙,이혜숙,19970301,19970301,강원특별자치도 원주시 금불4길 29,033-745-2236,033-745-2237, ,0750시0750분~1850시1850분,2,2,2,0,0,144,40,50,52,0,0,36,39,44,0,0,37.3495007828178,127.932831974719
강원특별자치도교육청,원주교육지원청,동화초등학교병설유치원,공립(병설),심미향,심미향,20040301,20040301,강원특별자치도 원주시 왕건로 83,033-734-1654,033-734-1653,http://www.dong-hwa.es.kr/,0900시0900분~1700시1700분,0,0,1,1,0,36,0,0,22,14,0,0,0,8,6,0,37.3274791822,127.8285784102
강원특별자치도교육청,원주교육지원청,둔둔초등학교병설유치원,공립(병설),정장호,정장호,19990301,19990315,강원특별자치도 원주시 버덩마을길 7,033-747-4700,033-747-4110,http://www.dunx2.es.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,37.446634865,127.9786327106
강원특별자치도교육청,원주교육지원청,만종초등학교병설유치원,공립(병설),김상배,김상배,19810401,19810401,강원특별자치도 원주시 원문로 599,033-747-2774, , ,0900시0900분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,10,0,37.3557457944,127.9021170881
강원특별자치도교육청,원주교육지원청,명륜초등학교병설유치원,공립(병설),심영택,심영택,19810301,19810301,강원특별자치도 원주시 행구로 25,033-761-8193,033-762-7624,https://myeongryun.gwe.es.kr/,0900시0900분~1700시1700분,0,0,1,1,0,56,0,0,22,14,0,0,0,4,10,0,37.342735495147,127.957842865736
강원특별자치도교육청,원주교육지원청,무실빛유치원,공립(단설),조형주,조형주,20170301,20170301,강원특별자치도 원주시 지니기길 11-18,033-738-4770,033-738-4799,http://musilbit.gwe.kg.kr,1300시1300분~1700시1700분,1,2,1,0,1,77,13,39,22,0,3,13,39,22,0,3,37.3243814608,127.9237085923
강원특별자치도교육청,원주교육지원청,무실초등학교병설유치원,공립(병설),정훈교,정훈교,20200301,20200301,강원특별자치도 원주시 만대로 155,033-742-2695,033-742-2698,https://musil.gwe.es.kr/main.do,1300시1300분~1700시1700분,1,1,1,0,0,56,14,20,22,0,0,14,19,21,0,0,37.3354299615,127.9216601009
